day,max_temp,min_temp,solar_radn,wind_run,rain,evapo_trans
15/06/1990,12,2.4,5.7,0,1.1,0.557
16/06/1990,13.9,3.6,7,0,0,0.811
17/06/1990,14.4,4,7.3,0,0,0.874
18/06/1990,14.5,6.5,8.3,0,0,1.092
19/06/1990,11.9,8.3,0.2,0,37.4,0
20/06/1990,10.8,7.5,2.8,0,3,0.074
21/06/1990,13,7.8,3.4,0,2.2,0.187
22/06/1990,12,3.5,3.1,0,9.3,0.122
23/06/1990,13.2,3.6,5.3,0,0,0.507
24/06/1990,13,6.9,8.6,0,0,1.128
25/06/1990,14.8,1.2,8.3,0,0,1.017
26/06/1990,14.5,8.1,7.5,0,1.7,0.961
27/06/1990,14.3,10.2,1.2,0,5.6,0
28/06/1990,15.2,6.6,7.5,0,0,0.953
29/06/1990,12,7.4,3.9,0,5,0.273
30/06/1990,12.2,8.5,5.7,0,1.3,0.61
1/07/1990,12.5,6.7,6.2,0,0,0.686
2/07/1990,13,6.4,7.8,0,0,0.977
3/07/1990,10.5,4.9,1.5,0,17.8,0
4/07/1990,10,3.2,3.1,0,11.1,0.118
5/07/1990,12.9,5.3,6,0,1.3,0.641
6/07/1990,13,7.8,7.9,0,0,1.016
7/07/1990,11.9,7.3,1.6,0,7.4,0
8/07/1990,13.9,8,7.3,0,2.6,0.917
9/07/1990,15.4,9.2,6,0,8.4,0.695
10/07/1990,13,7.4,5.3,0,3.3,0.534
11/07/1990,10.9,2.6,8.5,0,1.1,1.014
12/07/1990,11.6,1,7.5,0,16.5,0.837
13/07/1990,11.7,6,4.9,0,1.7,0.443
14/07/1990,11.8,2.9,4.5,0,0,0.357
15/07/1990,11.2,6.9,6.9,0,0,0.8
16/07/1990,13.7,6.1,7.1,0,2.3,0.855
17/07/1990,11.3,5.6,4.7,0,0,0.403
18/07/1990,10,4.7,3.7,0,3.9,0.222
19/07/1990,9.7,4.9,8.2,0,0,0.98
20/07/1990,12.2,-1.4,10.4,0,0,1.276
21/07/1990,14.5,5,3.5,0,0,0.201
22/07/1990,16,8.6,8.9,0,5.6,1.252
23/07/1990,13.3,10.1,2.5,0,8.2,0.022
24/07/1990,14.2,9.2,7.7,0,0,1.008
25/07/1990,13.1,3.7,8.5,0,0,1.064
26/07/1990,14.2,6.9,2.8,0,4.8,0.077
27/07/1990,14.7,5.4,8.3,0,5,1.081
28/07/1990,12.8,4.4,7.2,0,14.3,0.842
29/07/1990,11.9,7.1,3.1,0,3.7,0.128
30/07/1990,11.4,7.9,6.4,0,0,0.723
31/07/1990,11.4,4.2,9.8,0,0,1.268
1/08/1990,11.2,1.5,11.3,0,0,1.461
2/08/1990,13.1,4.9,6.1,0,0,0.657
3/08/1990,10.9,4.7,5.5,0,0,0.533
4/08/1990,13.3,4.3,3.1,0,3,0.126
5/08/1990,14,9.4,3.7,0,8.9,0.249
6/08/1990,14.7,11.2,5.5,0,13.8,0.607
7/08/1990,13.8,10.6,4.9,0,9.6,0.482
8/08/1990,12.5,8.6,9.7,0,0,1.352
9/08/1990,12.8,4.4,8.3,0,0,1.035
10/08/1990,12.7,4.6,4.2,0,2.9,0.318
11/08/1990,13.9,7.5,2.4,0,15.6,0.003
12/08/1990,14.3,9.5,6.9,0,8.1,0.86
13/08/1990,14.9,8.7,8.9,0,8.6,1.238
14/08/1990,15.1,8.9,5,0,17.9,0.499
15/08/1990,13.3,7.7,8.6,0,2,1.147
16/08/1990,12.3,4.2,7.9,0,14.2,0.955
17/08/1990,14,6.5,9.9,0,2.2,1.379
18/08/1990,11.9,6,6,0,21.3,0.639
19/08/1990,12,3.1,9.1,0,0,1.14
20/08/1990,10.7,4.6,8.5,0,0,1.041
21/08/1990,14.6,3.2,14.1,0,0,2.067
22/08/1990,12.8,3.8,8.6,0,11.9,1.078
23/08/1990,13.5,7.4,10.3,0,0,1.459
24/08/1990,12.7,8.2,7,0,4.6,0.851
25/08/1990,13.7,7.5,7.4,0,5.4,0.928
26/08/1990,14.5,7.6,8.5,0,2.5,1.143
27/08/1990,13.5,3.9,10.5,0,1.6,1.424
28/08/1990,12.2,3.1,16,0,0,2.319
29/08/1990,13.5,0,15.9,0,0,2.242
30/08/1990,14,1.9,16.5,0,0,2.424
31/08/1990,13,2.1,12.5,0,0,1.718
1/09/1990,14.9,2.7,11.4,0,0,1.586
2/09/1990,15.3,4.9,6.5,0,1.2,0.753
3/09/1990,13.1,7,7.7,0,7.8,0.971
4/09/1990,14.3,9.4,10.2,0,4.5,1.487
5/09/1990,13.7,9.9,4.6,0,6.8,0.421
6/09/1990,14.6,7.9,13.2,0,2.8,2.03
7/09/1990,13.1,3.9,15,0,2.2,2.201
8/09/1990,13.3,3.6,13.8,0,4.1,1.989
9/09/1990,11.1,4.2,13.6,0,0,1.91
10/09/1990,10.6,1.6,14,0,0,1.89
11/09/1990,12.2,1.9,11.6,0,0,1.542
12/09/1990,14.3,0.9,14.4,0,0,2.043
13/09/1990,13.5,2.4,10.6,0,0,1.411
14/09/1990,14.5,3.1,11.3,0,0,1.568
15/09/1990,16,7,12.2,0,0,1.853
16/09/1990,14.2,7.7,15,0,0,2.352
17/09/1990,13.3,6,16.2,0,0,2.488
18/09/1990,11,4.4,16.2,0,0,2.356
19/09/1990,14.6,3,16.5,0,0,2.483
20/09/1990,15.2,1.3,16,0,0,2.359
21/09/1990,14.7,4.7,12.4,0,0,1.806
22/09/1990,13.2,5.1,8.3,0,0,1.051
23/09/1990,15.3,5.7,13.8,0,0,2.107
24/09/1990,15,6.7,13,0,2,1.975
25/09/1990,14.8,7.9,17.5,0,0,2.844
26/09/1990,15.1,4.7,18.6,0,0,2.94
27/09/1990,16.2,3.4,21.1,0,0,3.384
28/09/1990,15.2,2.4,8.1,0,0,1.005
29/09/1990,14,8.9,5.4,0,23.4,0.569
30/09/1990,9.9,3.9,7.3,0,2,0.819
1/10/1990,10.7,4.4,8,0,0,0.953
2/10/1990,13.8,2.8,20.1,0,0,3.073
3/10/1990,16.4,7.4,20.3,0,0,3.413
4/10/1990,15.8,2.5,19,0,0,2.952
5/10/1990,16.2,9.7,16.1,0,0,2.673
6/10/1990,16.9,7.5,15.5,0,12.2,2.515
7/10/1990,13,8.2,20.7,0,1.9,3.388
8/10/1990,15.3,2.4,23.7,0,0,3.755
9/10/1990,17.6,7.9,20.1,0,0,3.438
10/10/1990,15.2,5.5,15.8,0,0,2.468
11/10/1990,15.2,10,12.1,0,10.3,1.879
12/10/1990,15.7,12.5,11.5,0,5.9,1.821
13/10/1990,18.2,12.7,22.1,0,0,4.051
14/10/1990,17,12,12,0,7.2,1.937
15/10/1990,19.2,13.7,17,0,11.3,3.065
16/10/1990,13,12,10.9,0,16.1,1.644
17/10/1990,14.5,8.1,19.8,0,0,3.273
18/10/1990,15.5,5.1,14.4,0,2.3,2.208
19/10/1990,17,9.5,18.1,0,0,3.083
20/10/1990,18.6,6.5,22.6,0,0,3.906
21/10/1990,17.7,9.1,16.4,0,1.3,2.758
22/10/1990,19.5,12.5,19.9,0,0,3.639
23/10/1990,18.3,7,15.4,0,0,2.52
24/10/1990,20.2,10.5,15.3,0,0,2.648
25/10/1990,19.2,10.1,9.9,0,0,1.519
26/10/1990,20.3,12,22.3,0,0,4.151
27/10/1990,18.1,9.4,15,0,1.3,2.501
28/10/1990,17,9.9,14.8,0,0,2.446
29/10/1990,18.2,6.7,23.8,0,0,4.129
30/10/1990,20.4,9.8,23.6,0,8.3,4.328
31/10/1990,18,13.2,15.5,0,4.7,2.703
1/11/1990,15.9,9.5,27.5,0,0,4.869
2/11/1990,17.1,4.7,26.2,0,0,4.436
3/11/1990,17,10.1,19.4,0,0,3.36
4/11/1990,16,11.5,11.6,0,2.3,1.827
5/11/1990,17.6,12.1,26,0,0,4.792
6/11/1990,16.1,6.4,27,0,0,4.621
7/11/1990,18.2,7,28,0,0,4.955
8/11/1990,18.2,6.6,26.8,0,0,4.702
9/11/1990,18,7.7,23.4,0,0,4.087
10/11/1990,19.3,7.9,23.9,0,0,4.253
11/11/1990,19.9,8,13.4,0,1.9,2.193
12/11/1990,19,14.1,7.2,0,40.4,1.012
13/11/1990,18.3,13.2,12.2,0,1.2,2.029
14/11/1990,19.7,11,15.7,0,6.6,2.73
15/11/1990,19.7,8.8,25,0,0,4.532
16/11/1990,20.5,9,28.7,0,0,5.329
17/11/1990,18.2,9.2,15.2,0,0,2.538
18/11/1990,17.6,11.1,13.1,0,6.9,2.152
19/11/1990,18.9,11.5,22.9,0,6.4,4.193
20/11/1990,17.9,10.6,16.3,0,28.3,2.789
21/11/1990,17.7,10.1,18,0,8,3.106
22/11/1990,19,11.3,21.3,0,5,3.862
23/11/1990,17.5,11.5,18.9,0,0,3.327
24/11/1990,17.9,8.5,10.7,0,21.3,1.629
25/11/1990,19.2,12,15.3,0,5.9,2.662
26/11/1990,18.5,11.4,26.4,0,13.8,4.884
27/11/1990,17.8,12.5,26.6,0,3.7,4.945
28/11/1990,17.8,10.9,17.2,0,0,2.975
29/11/1990,18.1,9.7,23.2,0,0,4.141
30/11/1990,18.3,8.6,23.7,0,0,4.2
1/12/1990,21.7,10.9,30.1,0,0,5.794
2/12/1990,20.7,11.2,23.6,0,0,4.404
3/12/1990,19,11.7,25.6,0,0,4.76
4/12/1990,20,12.2,24,0,0,4.5
5/12/1990,16.9,9.5,31.8,0,0,5.765
6/12/1990,18.4,4.1,25.4,0,0,4.321
7/12/1990,21.5,11.5,12.3,0,0,2.081
8/12/1990,23.3,14.2,25.9,0,0,5.159
9/12/1990,23.9,14.4,25.6,0,0,5.132
10/12/1990,23.9,17,25.5,0,0,5.237
11/12/1990,22.2,14.1,18.1,0,0,3.408
12/12/1990,20.6,16,14.9,0,3.3,2.722
13/12/1990,20.4,13.6,27.9,0,3.3,5.409
14/12/1990,20.9,12.3,22,0,0,4.125
15/12/1990,21.6,15.7,28.1,0,3.1,5.631
16/12/1990,20.9,15.2,20.2,0,0,3.856
17/12/1990,17.7,9.9,26.8,0,0,4.846
18/12/1990,19.1,6.8,29.8,0,0,5.344
19/12/1990,17.4,6.2,9.1,0,9.2,1.276
20/12/1990,18,11.7,21.9,0,0,3.96
21/12/1990,17.7,10.5,25.1,0,0,4.538
22/12/1990,19.3,8,24.7,0,0,4.415
23/12/1990,20.7,11.5,21.4,0,5.6,3.959
24/12/1990,23.8,11.7,30.6,0,0,6.071
25/12/1990,20.5,15.1,13.8,0,2.5,2.459
26/12/1990,21.7,8.4,32.2,0,0,6.076
27/12/1990,21.2,7.6,32.3,0,1.8,6.014
28/12/1990,20.7,11.8,26.6,0,0,5.057
29/12/1990,21.3,10.4,21.9,0,0,4.043
30/12/1990,19.1,13.4,23.8,0,0,4.472
31/12/1990,19.1,11.5,30,0,0,5.656
1/01/1991,20.5,9,30,0,6.1,5.592
2/01/1991,19.2,12.8,16.7,0,5.3,2.974
3/01/1991,18.9,9.1,27.8,0,0,5.066
4/01/1991,20,10.6,21.7,0,0,3.956
5/01/1991,23.8,11.7,22.1,0,0,4.242
6/01/1991,22.8,12.1,30.9,0,0,6.099
7/01/1991,20.9,13.7,15.7,0,2.3,2.84
8/01/1991,21.3,13.1,28.4,0,1.5,5.537
9/01/1991,17,10.8,26.7,0,0,4.837
10/01/1991,18.3,7.1,30.1,0,0,5.373
11/01/1991,20.9,5.7,31.4,0,0,5.698
12/01/1991,20.7,8.9,27.9,0,0,5.172
13/01/1991,20.3,9.1,20.4,0,0,3.644
14/01/1991,21.8,11.9,22.4,0,0,4.231
15/01/1991,22.7,13,16.7,0,0,3.086
16/01/1991,20.1,15.4,3.6,0,27.3,0.261
17/01/1991,18,10.8,12.4,0,0,2.013
18/01/1991,19.9,9.6,20,0,0,3.567
19/01/1991,20,11.6,20.1,0,0,3.666
20/01/1991,23.3,12.4,19.1,0,0,3.604
21/01/1991,21.6,15.8,17.9,0,0,3.4
22/01/1991,24,16.3,25.8,0,0,5.275
23/01/1991,24.9,16.1,25.7,0,0,5.287
24/01/1991,18.7,17.4,9.2,0,51.3,1.475
25/01/1991,21.7,16.7,19.8,0,0,3.854
26/01/1991,23.6,14.4,15.3,0,0,2.847
27/01/1991,22,16,18.4,0,0,3.53
28/01/1991,22.7,17.2,26.1,0,4.7,5.323
29/01/1991,23.4,18,8.2,0,12.3,1.324
30/01/1991,22.7,16.9,17.2,0,4.7,3.316
31/01/1991,21.1,14.1,26.1,0,0,5.088
1/02/1991,22.9,13.6,20.7,0,10.1,3.979
2/02/1991,17.7,12.4,23.3,0,2,4.262
3/02/1991,18.6,9.6,27.1,0,0,4.937
4/02/1991,21.8,9.8,19.6,0,0,3.562
5/02/1991,22.2,13.3,25.6,0,0,4.995
6/02/1991,25.1,12.4,20.7,0,1.1,4.018
7/02/1991,21.9,15.2,25.6,0,0,5.073
8/02/1991,23.8,8.4,28,0,0,5.333
9/02/1991,27.2,13.6,23.8,0,0,4.847
10/02/1991,25.5,15.5,23.3,0,0,4.743
11/02/1991,21.5,14.8,13.8,0,0,2.475
12/02/1991,23.8,14.4,19.3,0,0,3.736
13/02/1991,23.7,15.8,18.2,0,0,3.536
14/02/1991,24.2,16.9,20.8,0,0,4.18
15/02/1991,24.8,13.2,22.2,0,0,4.368
16/02/1991,25,15.4,14,0,6.5,2.619
17/02/1991,21.8,17.3,4.8,0,34,0.538
18/02/1991,21.2,15.5,24.8,0,3.7,4.88
19/02/1991,16.9,14.2,5.3,0,8,0.6
20/02/1991,19.5,11.3,25,0,0,4.642
21/02/1991,20.1,10.4,25.8,0,0,4.791
22/02/1991,23.5,9.7,23.1,0,0,4.357
23/02/1991,20.6,9.7,18.2,0,0,3.229
24/02/1991,20.1,10.9,15.1,0,1.1,2.615
25/02/1991,17.6,12.3,17.9,0,0,3.155
26/02/1991,21.5,7.8,21.6,0,1.2,3.883
27/02/1991,17.9,12.5,13.7,0,0,2.313
28/02/1991,17.4,11.4,12.5,0,8.7,2.033
1/03/1991,16.9,11.1,6.7,0,0,0.86
2/03/1991,20.5,12.6,17,0,6.5,3.071
3/03/1991,19.7,13.9,13.5,0,3.6,2.347
4/03/1991,19.7,11.6,19.3,0,0,3.49
5/03/1991,20.8,10.9,20.1,0,0,3.67
6/03/1991,18.4,10.5,20.8,0,0,3.706
7/03/1991,17.2,7,15.1,0,0,2.433
8/03/1991,18.8,6.9,21.7,0,0,3.757
9/03/1991,18.8,7.1,23.3,0,0,4.077
10/03/1991,20.4,6,21.5,0,0,3.746
11/03/1991,20.2,6.1,21.3,0,0,3.703
12/03/1991,20.5,9.8,20.8,0,0,3.76
13/03/1991,20.3,9.6,13.7,0,2,2.301
14/03/1991,20.1,12.5,12.4,0,8.3,2.094
15/03/1991,17.8,12.6,6.9,0,0,0.923
16/03/1991,21.3,12.1,21.6,0,0,4.049
17/03/1991,21.5,9.1,19.6,0,0,3.526
18/03/1991,22.7,9.3,19,0,0,3.452
19/03/1991,21.4,9.8,17.2,0,0,3.053
20/03/1991,22.8,9.6,21.1,0,0,3.904
21/03/1991,22.3,7.8,19.4,0,0,3.467
22/03/1991,21.7,9.8,18.9,0,0,3.414
23/03/1991,23.4,10,19,0,2.9,3.501
24/03/1991,21.6,14,6.8,0,0,0.951
25/03/1991,21.1,13.1,15.6,0,0,2.807
26/03/1991,19.4,11.3,5,0,2.4,0.536
27/03/1991,22.6,11.9,11.6,0,0,1.963
28/03/1991,21.9,13.2,16.5,0,0,3.025
29/03/1991,20.4,13.4,16.3,0,1.7,2.944
30/03/1991,19.3,7.9,16.5,0,0,2.79
31/03/1991,19.8,9.6,12.4,0,0,2.026
1/04/1991,19.5,7.4,11.9,0,0,1.875
2/04/1991,22,13.2,16.6,0,0,3.05
3/04/1991,18.5,15.6,2.2,0,25.7,0
4/04/1991,19.6,10.4,14.3,0,3.6,2.425
5/04/1991,19.9,13.6,16,0,6.4,2.872
6/04/1991,17.8,12.3,14.5,0,0,2.469
7/04/1991,18.9,10.1,14.2,0,2.4,2.38
8/04/1991,15.2,12.1,10.4,0,18.4,1.586
9/04/1991,10.8,8.1,5.1,0,7.6,0.486
10/04/1991,12.1,7.2,1.5,0,17.9,0
11/04/1991,14.9,9.7,14,0,1.5,2.232
12/04/1991,16.7,7.2,10.6,0,0,1.567
13/04/1991,16.8,8.1,15.9,0,0,2.606
14/04/1991,19.8,4.9,16.4,0,0,2.696
15/04/1991,18.6,9.1,9.8,0,0,1.473
16/04/1991,18.9,11.5,14.5,0,11.3,2.476
17/04/1991,17,14.1,4.7,0,8.8,0.477
18/04/1991,17.6,12.6,13.5,0,3.6,2.267
19/04/1991,17,11.9,11.3,0,0,1.794
20/04/1991,17.3,6.7,13.4,0,7.9,2.103
21/04/1991,14.7,7.6,14.4,0,0,2.251
22/04/1991,15,2.5,10.3,0,9.6,1.391
23/04/1991,14.5,7.4,6.6,0,11.8,0.786
24/04/1991,13.2,7.6,4.2,0,16.6,0.334
25/04/1991,16.3,8.1,13.4,0,4.1,2.112
26/04/1991,16.5,10,10.7,0,0,1.631
27/04/1991,16.9,7.6,9.7,0,9.3,1.404
28/04/1991,11.6,9.6,1.9,0,9.9,0
29/04/1991,14.9,7.9,11.3,0,5.5,1.679
30/04/1991,12.3,8.9,2.4,0,15.6,0.003
1/05/1991,14.3,8.7,4.4,0,0,0.38
2/05/1991,16.7,8.7,11.9,0,0,1.845
3/05/1991,16.1,4.1,11.6,0,19.6,1.685
4/05/1991,15.3,8.7,8.5,0,1.6,1.167
5/05/1991,15.7,6.2,8.6,0,0,1.159
6/05/1991,14.5,3.3,7,0,0,0.814
7/05/1991,15,6.1,7.7,0,0,0.982
8/05/1991,14.8,7.2,6.7,0,1.3,0.806
9/05/1991,16,7.1,9.7,0,0,1.383
10/05/1991,17,9,7.2,0,0,0.94
11/05/1991,14.9,8.5,9,0,0,1.254
12/05/1991,15.1,6.4,11.6,0,0,1.711
13/05/1991,16.3,3.8,8.4,0,0,1.099
14/05/1991,14.8,9.7,10.7,0,0,1.596
15/05/1991,15.4,5.6,9.8,0,0,1.369
16/05/1991,17.1,6.2,8,0,2.8,1.064
17/05/1991,14.8,9.3,6.6,0,4.1,0.806
18/05/1991,13.6,9,9.3,0,0,1.3
19/05/1991,14.9,6.8,7.8,0,0,1.007
20/05/1991,14.8,7.8,8.7,0,0,1.187
21/05/1991,15.2,5.5,7.4,0,0,0.922
22/05/1991,14.6,9.1,7.5,0,0,0.973
23/05/1991,12.6,4.2,4.7,0,0,0.403
24/05/1991,14.6,7.8,6,0,0,0.678
25/05/1991,14.6,2,9.1,0,0,1.165
26/05/1991,12.5,6.8,5.5,0,0,0.561
27/05/1991,13.7,6.6,3.8,0,6.5,0.259
28/05/1991,15.6,8.3,6.4,0,4.3,0.766
29/05/1991,13.2,7.5,4.5,0,1.3,0.389
30/05/1991,13.7,3.6,6.5,0,1.3,0.721
31/05/1991,14,7.1,6.8,0,0,0.816
1/06/1991,14.8,10.8,4.1,0,5.2,0.333
2/06/1991,11.2,8,7.8,0,0,0.974
3/06/1991,11.7,6.4,7.1,0,0,0.835
4/06/1991,14.6,4.3,3,0,0,0.11
5/06/1991,17.7,9.1,7.1,0,5.6,0.928
6/06/1991,15.1,11,6.2,0,0,0.745
7/06/1991,10.6,6.6,4.8,0,1.5,0.422
8/06/1991,11.2,6.3,5.1,0,2.2,0.477
9/06/1991,10.7,6.2,5.6,0,5.2,0.56
10/06/1991,10.2,4.2,4.2,0,0,0.305
11/06/1991,12,1.5,5.9,0,0,0.583
12/06/1991,14,4.2,4.6,0,0,0.393
13/06/1991,14,7.3,6.2,0,0,0.707
14/06/1991,11,4.8,4.9,0,0,0.431
15/06/1991,10.1,4.8,3.5,0,7.3,0.189
16/06/1991,13,4.1,8,0,0,0.981
17/06/1991,12,5.5,3.6,0,6.8,0.213
18/06/1991,12.9,9.4,3.5,0,5,0.209
19/06/1991,12.6,7.3,6.4,0,3.9,0.729
20/06/1991,8.6,6.4,5.2,0,0,0.477
21/06/1991,9.8,1.2,8.5,0,0,0.977
22/06/1991,10.7,1.7,3.4,0,3.3,0.166
23/06/1991,12.2,4.9,3.7,0,10.7,0.23
24/06/1991,11.5,7.2,5.5,0,4.5,0.556
25/06/1991,11.9,7.5,7.3,0,0,0.886
26/06/1991,12,5.6,7.6,0,0,0.917
27/06/1991,12.1,0.7,2.5,0,3.7,0.019
28/06/1991,10.6,0.1,6.5,0,3.6,0.654
29/06/1991,11.8,3.1,8,0,0,0.951
30/06/1991,10.8,1.5,6.8,0,4.6,0.719
1/07/1991,10.1,3.8,3.9,0,0,0.253
2/07/1991,13,6.2,6.5,0,0,0.74
3/07/1991,11.8,0.3,9.3,0,0,1.123
4/07/1991,9.7,2.4,7.9,0,0,0.896
5/07/1991,10,-2.8,9.1,0,0,1.01
6/07/1991,10.8,-1.8,7,0,0,0.715
7/07/1991,10.7,-1.5,7.6,0,0,0.81
8/07/1991,11.2,2.4,7.5,0,11.3,0.85
9/07/1991,12.2,5.3,3.9,0,3.1,0.266
10/07/1991,11.5,3.1,9.2,0,0,1.149
11/07/1991,11.7,-1.2,8.9,0,0,1.033
12/07/1991,10.8,-0.5,8.5,0,0,0.966
13/07/1991,10.2,-0.4,9.6,0,0,1.131
14/07/1991,9.6,0.7,9.7,0,0,1.156
15/07/1991,10.8,-1.1,9.9,0,0,1.177
16/07/1991,10.6,-0.1,7.7,0,0,0.843
17/07/1991,11.7,4,3.1,0,14.7,0.122
18/07/1991,13.5,8.9,2.9,0,17.7,0.097
19/07/1991,13,8.4,6.4,0,0,0.744
20/07/1991,12,7.6,3.6,0,2.6,0.22
21/07/1991,11.9,5.2,5.3,0,4,0.509
22/07/1991,12.6,8.2,6.2,0,10.3,0.703
23/07/1991,11.7,8.4,2.3,0,6.5,0
24/07/1991,12.2,4.2,5.6,0,8,0.556
25/07/1991,9.6,5,3.3,0,19.4,0.154
26/07/1991,9.4,4.4,9.7,0,1.3,1.219
27/07/1991,12.2,3,8.1,0,1.5,0.972
28/07/1991,12.4,4.2,7.6,0,0,0.905
29/07/1991,12,0.9,7.5,0,12.7,0.841
30/07/1991,14.3,6.4,9.5,0,1.4,1.309
31/07/1991,14.9,7.1,7.7,0,4.6,0.992
1/08/1991,14.4,8.2,8,0,0,1.055
2/08/1991,11.8,3.1,6.3,0,2,0.663
3/08/1991,11.9,1.9,8.6,0,0,1.035
4/08/1991,12.7,1.5,10.1,0,5.7,1.293
5/08/1991,13.9,5,7.9,0,1.5,0.988
6/08/1991,14.1,7.5,0.6,0,10.1,0
7/08/1991,15.3,9.8,10,0,2.7,1.471
8/08/1991,15,9.7,10.9,0,8.6,1.638
9/08/1991,13.2,11.4,1.5,0,16.7,0
10/08/1991,12.2,7,6.5,0,2.2,0.74
11/08/1991,12,4.1,8.9,0,0,1.122
12/08/1991,14,3.5,8.9,0,2.5,1.145
13/08/1991,15.1,6.5,8.6,0,0,1.155
14/08/1991,13.7,8.4,7.2,0,2.4,0.9
15/08/1991,15.2,8.5,12,0,0,1.83
16/08/1991,15.1,6.9,12.2,0,24.9,1.832
17/08/1991,11.2,7.1,5.7,0,7.2,0.589
18/08/1991,10.4,4.9,9.5,0,5.1,1.212
19/08/1991,11,4.1,11.8,0,3.4,1.599
20/08/1991,11.4,5.9,10.1,0,0,1.352
21/08/1991,13.3,5.3,5.7,0,6.4,0.591
22/08/1991,13.7,7.3,4.8,0,18,0.446
23/08/1991,13.4,7.2,10.8,0,6.2,1.546
24/08/1991,14.5,7.2,14.6,0,0,2.273
25/08/1991,15.1,8.1,6.8,0,0,0.835
26/08/1991,14.5,9.5,5.9,0,0,0.671
27/08/1991,16.4,6,12.4,0,0,1.878
28/08/1991,13.4,5.8,8.3,0,0,1.064
29/08/1991,16.2,7.6,12.9,0,0,2.003
30/08/1991,14,6,11.3,0,2.2,1.621
31/08/1991,14.3,9.6,6.1,0,1.1,0.708
1/09/1991,16.4,10.4,10.7,0,5,1.637
2/09/1991,14.6,9.2,13.5,0,4.8,2.117
3/09/1991,14.6,8.6,11.6,0,1.1,1.744
4/09/1991,13.4,5.3,13,0,0,1.896
5/09/1991,14.7,2.1,12,0,0,1.673
6/09/1991,13.2,2.2,15,0,0,2.151
7/09/1991,12.9,3.4,9.7,0,0,1.264
8/09/1991,14.1,3,17.2,0,0,2.588
9/09/1991,14.3,2.1,13.7,0,0,1.957
10/09/1991,15.5,6.5,10.6,0,0,1.534
11/09/1991,15.2,2.4,10.6,0,0,1.445
12/09/1991,13.2,7.8,13.3,0,0,2.015
13/09/1991,15.2,9.8,6.6,0,1.5,0.814
14/09/1991,17.2,9.9,10.6,0,7.8,1.622
15/09/1991,14.7,9.6,11.8,0,2.5,1.803
16/09/1991,14.2,9.1,13.8,0,0,2.162
17/09/1991,11.9,4.5,4.5,0,7.5,0.366
18/09/1991,14.5,8.8,7.8,0,3.8,1.026
19/09/1991,15.7,9.6,10.7,0,6.9,1.61
20/09/1991,15.6,9.2,16.4,0,4.1,2.699
21/09/1991,15.5,8.8,11.1,0,1.5,1.669
22/09/1991,16.6,3.6,16.9,0,5.8,2.655
23/09/1991,16.2,11.1,18.3,0,8.2,3.149
24/09/1991,14.4,7.2,12.8,0,6,1.936
25/09/1991,14.7,6.1,15.7,0,0,2.452
26/09/1991,15.2,4.4,15.7,0,2.9,2.408
27/09/1991,14.3,8,17.6,0,0,2.85
28/09/1991,12.8,6.6,9.6,0,0,1.301
29/09/1991,14.2,6.4,14.1,0,9.9,2.152
30/09/1991,16.6,8.1,18.4,0,2.3,3.081
1/10/1991,13.2,7.8,9.1,0,6,1.239
2/10/1991,14,5.7,16.9,0,2,2.628
3/10/1991,14.4,7.9,17.9,0,0,2.906
4/10/1991,13.5,3.5,11.6,0,1.9,1.608
5/10/1991,14.6,6.2,18.6,0,1.5,2.986
6/10/1991,14.5,6,16.2,0,0,2.535
7/10/1991,17.7,7.9,17.8,0,1.3,2.995
8/10/1991,18,10.2,13.4,0,8.3,2.2
9/10/1991,15.9,11.9,9.1,0,9.4,1.336
10/10/1991,13.4,6.8,14.6,0,1.9,2.234
11/10/1991,13.9,3.7,19.3,0,0,2.976
12/10/1991,14,4.2,13.8,0,0,2.025
13/10/1991,14.6,2.8,13.6,0,5.1,1.968
14/10/1991,13.1,6.1,19.7,0,0,3.114
15/10/1991,17.5,8,15.2,0,0,2.487
16/10/1991,18.1,7.1,18,0,0,3.021
17/10/1991,15.9,6.8,15,0,4.1,2.374
18/10/1991,16.9,11.1,14.1,0,1.6,2.335
19/10/1991,16.3,8,22.1,0,0,3.776
20/10/1991,16.8,6.9,21.6,0,0,3.656
21/10/1991,18.2,3.9,16.3,0,0,2.601
22/10/1991,16.7,7,17.3,0,0,2.838
23/10/1991,16.2,8.7,16.2,0,2.7,2.664
24/10/1991,18.1,10,7.8,0,0,1.081
25/10/1991,18.2,2.9,25.8,0,0,4.327
26/10/1991,20,5,20.8,0,0,3.554
27/10/1991,18.1,7,22.5,0,2,3.887
28/10/1991,16.1,12.7,5.2,0,20.1,0.566
29/10/1991,10.6,10.4,4.9,0,18,0.464
30/10/1991,15.2,7.4,24.5,0,0,4.157
31/10/1991,17.2,6.2,27.1,0,0,4.687
1/11/1991,17,4,20.3,0,2.8,3.307
2/11/1991,17.7,9.6,19.7,0,10.8,3.426
3/11/1991,13.7,6.7,9.8,0,2.6,1.359
4/11/1991,11.2,8.3,11.6,0,0,1.664
5/11/1991,12.8,8.5,10.8,0,1.4,1.559
6/11/1991,16.6,9.5,19.2,0,0,3.285
7/11/1991,17.2,7.4,16.8,0,0,2.77
8/11/1991,17.4,7.1,21.7,0,0,3.708
9/11/1991,15.6,7.9,15.4,0,3.4,2.471
10/11/1991,15.8,7.5,20.1,0,11.4,3.356
11/11/1991,14.8,7.1,20.5,0,5.7,3.378
